Basel Temperature,Basel Relative Humidity,Basel Wind Speed
5.2105284,52,2.968636
6.0205283,50,4.0249224
6.4605284,47,5.00128
6.3605285,50,4.510787
5.9605284,52,4.3498964
5.5505285,54,3.396233
5.1705284,56,1.8
4.7105284,57,2.16
4.4305286,58,2.7416782
4.1605287,58,3.2599385
3.7205286,58,3.2399998
3.4705286,58,3.319036
3.2705286,57,3.7585104
3.2905285,55,4.2136917
3.2705286,53,4.0249224
3.2305286,53,4.072935
3.2505286,53,3.8268526
2.9405286,54,3.219938
2.4205287,58,2.9024127
1.8705287,62,2.5959969
2.3605285,62,1.2979984
4.1805286,63,1.1384199
5.9105287,60,1.08
7.2605286,59,5.0142193
6.4405284,52,5.00128
7.3605285,52,4.8965297
7.9005284,54,4.5820518
8.000528,57,3.7064266
7.5705285,60,3.6
7.4105287,62,3.8773184
6.9405284,68,2.1897945
6.290529,73,2.1897945
5.7205286,78,2.5959969
5.5605288,81,2.8116899
5.4805284,81,1.484318
5.4505286,81,1.4399999
5.3105288,83,0.35999998
4.9805284,81,1.5273507
4.9505286,80,1.2979984
4.6605287,83,2.0991426
4.5805287,84,1.484318
4.6005287,86,0
4.7505283,86,1.4399999
4.8805285,86,0.71999997
5.3805285,84,1.484318
6.3905287,78,2.0364676
7.3305287,72,4.802999
8.030529,69,8.311245
6.8005285,72,7.8954163
7.2305284,70,12.413476
7.0905285,69,16.039202
6.3605285,71,18.998314
4.8505287,73,17.673029
3.8705285,77,14.77755
3.4105287,79,14.417988
2.0605285,86,15.379206
2.3305285,79,15.042659
2.6005285,78,14.689589
3.1405284,80,13.358861
3.6005285,79,12.181625
3.9205287,77,12.429127
4.0705285,77,13.910169
3.9905286,79,14.145756
4.4805284,73,13.979871
4.6505284,77,21.659916
5.2505283,78,26.081993
5.4505286,80,28.460497
5.2005286,84,30.960001
5.7705283,81,31.338614
6.4105287,79,31.1686
6.8005285,77,29.533169
7.2105284,75,27.25559
6.1205287,77,25.050413
6.1705284,77,23.97989
5.5505285,81,22.104116
5.2005286,86,19.8
4.8705287,82,19.443333
4.4105287,84,18.448023
3.6605287,89,15.876775
2.9305286,94,13.397612
2.3905284,97,10.661107
2.1105285,96,9.0645685
1.9205287,95,10.446206
2.0805285,90,13.527572
1.6005287,89,11.298495
1.6005287,91,9.085988
1.2805287,91,10.195057
0.070528656,86,10.883676
-0.36947134,80,8.557102
-0.039471343,76,6.28713
-0.009471342,73,5.4477882
0.14052865,72,4.73506
1.2805287,76,6.4096174
3.5005286,76,3.671294
6.2805285,64,7.42159
8.040529,58,14.044615
8.270529,60,15.517629
8.610529,58,16.923828
8.850529,57,17.283749
8.810529,54,15.856356
8.040529,55,13.979871
7.2505283,58,13.5515
7.290529,53,13.450708
7.6805286,47,13.5515
7.9705286,55,13.450708
8.270529,63,13.450708
8.590529,67,12.261158
8.810529,67,11.165805
9.060529,69,13.276144
9.130529,70,14.332341
8.830529,72,15.379206
8.980529,71,14.241629
9.110529,69,14.578888
9.320529,68,15.646544
9.3005295,66,16.311613
8.970529,66,16.645864
10.740529,60,17.935081
12.100529,56,19.917469
13.600529,51,22.346113
14.630529,48,24.850431
13.370529,58,18.775301
14.230529,56,18.0036
14.5505295,55,15.484185
14.030529,57,11.165805
12.970529,61,8.707238
10.350529,72,8.373386
8.280529,82,8.311245
7.1305285,82,7.2805495
6.4205284,81,7.42159
5.9305286,83,8.350138
5.1005287,86,8.825508
5.1305285,83,8.825508
5.2605286,79,7.6367526
5.3705287,77,7.2805495
5.3905287,76,7.2805495
5.4005284,76,8.12197
5.4305286,75,8.654986
5.9605284,71,8.39657
7.1305285,64,8.435069
7.6405287,60,7.8954163
8.070529,60,7.4128532
8.880529,62,9.605998
10.450529,66,11.367109
12.280529,61,11.013882
13.310529,55,12.6462
14.100529,53,12.605142
14.180529,60,10.823973
13.930529,61,9.0645685
13.110529,61,8.707237
11.970529,41,9.826088
8.8005295,47,9.605998
9.090529,54,10.1376915
9.970529,61,10.440001
10.290529,58,9.779817
9.770529,57,7.5599995
8.970529,57,5.4833565
9.180529,54,7.24486
10.320529,49,14.693999
10.310529,53,17.826363
10.630529,53,20.633371
10.610529,53,22.961115
10.880529,53,23.441502
10.910529,51,25.741888
10.510529,52,22.961115
11.990529,49,25.72174
13.260529,47,30.344818
14.280529,46,33.46451
14.990529,45,31.565245
16.690529,44,19.134262
17.12053,45,20.371038
16.81053,48,18.626305
15.160529,53,15.496736
12.850529,58,15.509274
11.960529,61,15.990646
12.230529,62,16.279802
12.030529,64,16.489416
12.440529,63,16.323528
11.950529,66,13.830749
11.860529,66,12.783802
12.5505295,64,14.277983
11.890529,66,17.283749
11.490529,66,17.10284
11.140529,66,18.971008
11.450529,61,20.46941
11.510529,56,22.476227
11.620529,54,24.962307
11.760529,52,26.459387
11.950529,50,27.288855
13.260529,48,29.651413
14.5505295,45,28.551426
16.410528,47,23.893261
15.630529,54,37.107944
18.04053,51,16.58346
17.030529,56,28.162956
15.690529,65,20.431387
15.630529,64,14.05845
14.580529,66,12.57426
13.700529,71,7.9526596
12.920529,78,7.968939
12.240529,83,5.1919937
11.750529,87,6.638072
11.670529,89,3.2599385
11.910529,84,5.815978
11.840529,82,5.6233797
11.250529,84,9.085988
11.210529,83,7.653705
11.100529,79,13.979871
10.440529,82,13.75558
10.310529,87,12.287555
10.540529,86,10.440001
10.500529,88,11.480557
7.4705286,93,35.931534
5.8205285,91,19.592731
5.7805285,90,15.629972
4.9605284,86,20.799152
6.6505284,77,21.288757
8.520529,72,24.36591
7.9705286,73,27.086262
7.8005285,72,25.922499
7.1905284,70,25.264202
5.8905287,74,23.857979
5.0905285,78,28.08923
5.0805287,78,26.787966
4.040529,78,16.055353
3.7605286,84,16.93531
3.7505286,85,20.929596
3.3805285,85,16.92383
3.4405286,83,16.1198
2.6805286,85,19.483284
1.1005287,88,16.039202
0.61052865,92,15.158522
0.45052865,93,16.923828
0.29052866,92,17.28
-0.10947134,95,18.36353
1.0605286,88,18.36353
1.3105286,87,19.813087
2.2205286,83,21.96
2.8905284,80,23.051247
3.1005285,77,24.482647
3.3605285,75,24.905132
5.1205287,65,23.42491
4.8205285,65,22.7057
4.9205284,65,22.682856
4.7805285,68,21.96
4.3705287,72,21.316135
3.9805286,77,22.392462
3.4305286,80,21.316135
3.2605286,81,19.523155
3.2005286,82,17.771753
3.0905285,80,17.771753
3.0205286,79,18.888851
2.8705285,82,18.532133
2.5105286,85,17.581125
2.4205287,85,16.676977
2.4905286,85,15.725037
1.7605287,87,14.512064
1.6905286,86,13.684735
1.5805286,84,13.849477
1.9405286,79,15.617529
2.4205287,75,15.617529
3.5905285,68,17.25373
5.3805285,60,22.206486
6.4405284,56,24.64094
7.1105285,54,27.698952
7.6405287,55,28.930204
7.7005286,56,29.07989
7.5905285,56,27.438046
7.2705283,58,23.132626
6.8205285,61,20.767975
6.4305286,63,16.87398
6.2605286,63,13.755579
6.3505287,63,13.479583
6.7505283,60,17.87718
6.5905285,61,21.273533
6.4305286,61,23.686249
6.3705287,62,25.809765
5.7805285,65,26.183659
5.4905286,67,25.96496
5.1605287,67,26.309572
4.8605285,67,26.309572
4.7805285,64,26.415268
5.0305285,62,26.474077
5.5205283,59,29.175552
5.6105285,62,30.216421
5.8705287,69,30.472675
6.0105286,74,34.17157
5.9205284,76,33.145424
4.9105287,80,31.212229
7.6405287,71,27.059933
6.6505284,77,25.210283
6.2305284,77,24.336637
5.8905287,77,23.157824
5.4205284,79,20.478907
4.8005285,81,20.545246
5.0005283,81,19.652176
4.9605284,82,16.215992
4.790529,81,17.698677
4.4905286,82,15.517629
4.2505283,83,14.830076
4.1505284,83,14.561099
3.9705286,84,12.758432
3.9705286,83,11.620809
2.8005285,88,9.387651
2.5605285,87,8.373386
2.8405285,82,9.290511
3.1605287,80,8.435069
3.9105287,77,10.739833
3.3405285,84,14.77755
2.2605286,89,14.917212
3.2205286,85,11.631956
4.4205284,76,9.931042
4.8405285,68,10.464797
5.1005287,73,14.021525
5.1905284,69,15.629971
5.2705283,64,16.1198
4.7705283,64,16.45007
3.7505286,73,16.79314
1.3305286,82,15.986595
0.93052864,86,11.901798
0.86052865,88,10.182337
1.7805287,84,11.659777
1.8605287,82,14.587776
1.5605286,84,16.171976
1.6405287,85,16.24394
1.7405287,82,17.555305
1.7705287,82,17.377226
1.8405286,82,18.214718
1.6205287,87,22.461807
1.5105287,86,23.759998
1.0605286,88,25.929996
1.0605286,89,28.08923
0.8905287,89,31.394394
1.2705287,89,32.76198
2.4005284,81,33.1376
3.4205287,76,33.672993
3.2705286,81,33.99475
3.2605286,75,33.190357
4.1305285,71,31.421213
3.9705286,74,32.023815
2.9505286,84,32.791634
2.2505286,86,20.721119
2.4505286,85,21.96
2.0505285,87,16.700275
1.7405287,85,13.627795
1.4105287,83,23.42491
1.2305287,84,26.405453
1.0405287,84,22.319998
0.48052865,86,22.19773
-0.6194713,86,18.58451
-0.51947135,83,13.896187
-0.90947133,81,11.480557
-1.5094713,77,9.826088
-1.3994713,74,6.6185193
-1.2694713,75,4.73506
-0.47947133,74,3.6179552
-0.59947133,81,4.0249224
-0.08947134,81,6.1305785
0.22052866,76,7.7879906
1.0605286,69,7.5942082
1.6405287,66,7.968939
2.5405285,65,5.6233797
2.9005284,59,7.729527
2.9705286,57,11.090103
2.3705285,65,15.119999
0.62052864,81,12.599999
-0.7294713,82,10.009036
-0.48947132,75,9.885262
0.030528657,78,7.491114
0.8205287,81,8.913181
0.67052865,80,7.9036193
-0.87947136,83,10.483357
-1.1094713,82,8.4042845
-1.0594714,83,7.0911775
-1.8194714,87,5.00128
-2.3394713,87,4.198285
-2.5194714,85,1.0182338
-2.6694715,86,1.9386592
-2.5994716,85,1.8
-2.4894714,86,4.510787
-2.5094714,88,6.763786
-1.8794713,85,9.178235
-0.28947133,80,5.634891
1.6905286,71,10.464797
3.4705286,63,17.57744
3.8905284,59,25.671307
4.2605286,57,25.478743
4.0705285,58,21.575987
3.2505286,64,15.124284
1.5105287,73,11.885453
-0.40947133,74,7.386582
-1.4094714,78,2.968636
-1.9394714,79,5.0911684
-2.1194715,78,5.3999996
-2.2794714,77,5.154415
-2.5594714,77,5.2416787
-2.9094715,80,5.4119864
-2.8994715,76,5.634891
-3.0094714,74,5.4833565
-3.4494715,78,4.6938252
-3.8694715,83,4.39436
-3.8694715,84,4.0249224
-3.7894714,84,2.1897945
-3.8894715,85,1.1384199
-4.0994716,86,0.35999998
-3.6694715,84,0.8049845
-2.4794714,79,0.5091169
-1.4794713,75,0.35999998
-0.7494713,73,0.71999997
0.97052866,63,2.16
1.3305286,60,0.35999998
1.4605286,60,3.2399998
1.6005287,61,4.68
1.6405287,62,5.0528407
1.4005287,69,10.105681
1.1705287,73,14.77755
1.2205287,69,16.299694
1.4305286,67,14.145756
1.4805287,68,12.387348
1.3305286,71,12.031756
1.6905286,64,13.779114
1.6505287,66,16.179985
1.3605287,72,18.448023
1.0205287,77,20.082708
0.8905287,78,20.617662
0.9505287,78,20.898611
1.1505287,78,20.265795
1.3805287,80,19.416653
1.5905286,81,18.228943
2.3305285,80,21.349546
3.6005285,76,24.122683
4.4005284,74,26.319422
4.9205284,74,28.19285
4.540529,69,32.41799
4.9305286,70,33.933697
4.8605285,73,34.428497
4.3405285,77,33.168877
3.8205285,82,28.820242
3.5305285,85,27.0024
3.1905286,85,23.933907
3.2705286,86,19.48661
3.5105286,87,15.893093
3.7405286,88,13.570615
4.1105285,88,10.829958
4.1305285,89,13.358861
4.1305285,92,18.391735
4.0505285,93,19.8
4.1005287,93,18.72
3.9705286,94,16.23596
3.8605285,94,15.745627
4.3105288,90,15.725037
2.8305285,96,15.617529
2.3905284,94,14.277983
2.7205286,85,13.608762
4.3605285,79,12.979984
5.7405286,73,14.799459
6.3105288,74,19.35314
5.4305286,76,12.6462
5.5705285,75,12.6462
5.5605288,74,12.429127
4.9605284,78,10.483357
3.8005285,85,9.449572
2.8605285,91,7.69592
2.6805286,91,7.342588
2.4605286,91,7.9526596
2.1405284,91,8.64
1.8205286,94,9.3876505
1.6705287,93,8.473393
1.5105287,90,8.654986
1.0605286,90,7.289444
0.99052864,90,5.315336
0.85052866,89,3.319036
0.61052865,90,2.8799999
0.47052866,90,3.671294
0.24052864,91,3.5455887
0.06052866,92,3.7064266
-0.12947133,92,4.6938257
-0.059471346,90,5.495161
0.61052865,85,4.5820518
1.7005286,80,3.4152596
2.9505286,75,2.5455842
3.7505286,74,0.35999998
4.4905286,72,0.35999998
4.8305287,71,0.71999997
4.5805287,73,1.484318
4.1705284,74,1.609969
3.8205285,75,3.2599385
3.5205286,77,4.5536795
3.0805285,79,5.00128
2.5405285,83,5.3999996
2.2705286,85,4.1046314
1.9705287,81,2.0991426
1.7405287,73,1.8
1.7205287,76,2.7416782
1.5005287,76,5.315336
1.6205287,74,6.763786
2.0505285,69,6.12
2.5605285,67,6.830519
2.5105286,69,8.557102
2.0205286,71,8.891344
1.2705287,72,10.144082
1.0205287,75,10.636766
2.3205285,75,10.365251
3.9305286,75,6.297428
4.8105288,76,0.35999998
6.0705285,69,0.5091169
7.1305285,68,1.4399999
7.0605288,71,3.2599385
6.5105286,74,3.4152596
5.7205286,77,3.5455887
4.0105286,78,8.287822
6.9905286,64,21.382906
7.2505283,70,31.072817
6.9305286,70,40.30071
6.8805285,65,46.34082
7.5705285,61,46.466503
8.220529,60,36.71294
8.490529,61,58.321106
7.2405286,71,59.55253
6.4105287,74,51.55924
6.9905286,75,44.33996
6.5305285,79,47.521362
5.3805285,81,49.007618
5.040529,81,43.225494
5.1405287,87,39.40479
4.8605285,88,32.431984
5.4405284,81,36.424103
4.4905286,83,38.423992
4.3805285,76,37.419224
5.1905284,75,34.247337
4.8105288,73,33.487743
3.6205285,79,31.319998
2.9905286,82,29.88217
2.4305286,79,28.943642
1.5005287,87,27.757376
1.3005286,88,27.362366
1.1305287,87,29.195534
1.3905287,85,35.143818
1.0105287,88,44.923615
1.1805286,81,29.522196
0.91052866,79,32.2396
-1.2694713,89,29.28418
-1.4294714,90,28.467329
-1.1394713,90,30.0767
-1.2694713,89,30.955812
-1.4994713,88,30.344814
-1.5294713,89,31.845251
-1.6194713,89,31.569351
-1.8694713,88,30.018473
-1.0894713,86,29.888672
0.000528658,78,34.921856
0.62052864,71,35.281837
0.99052864,68,36.40453
1.5705286,66,31.37168
1.7905287,62,31.68818
1.8805287,59,31.569351
1.4605286,62,29.09103
0.18052867,70,24.535526
-0.23947135,66,25.318008
-0.42947134,63,25.959969
-0.52947134,60,25.661207
-0.62947136,58,22.218153
-0.7394713,59,19.296135
-0.38947132,67,23.113008
-0.14947134,65,26.009844
-0.28947133,63,23.424908
0.91052866,57,21.203358
1.3005286,53,22.26768
0.21052867,52,21.129883
0.7105287,50,23.419376
1.2905287,51,26.87491
1.5005287,49,27.381306
2.3205285,56,34.94968
2.3505285,69,34.828953
2.1705287,72,29.175552
4.5905285,68,44.30341
5.5305285,69,70.39174
6.3005285,72,79.98969
6.790529,75,68.68456
7.2305284,78,61.81631
8.110529,80,56.440834
7.3105288,76,50.25837
7.0505285,76,42.05842
6.8305287,75,42.518116
6.6605287,77,42.959328
6.9105287,77,43.2914
6.8905287,78,40.93249
7.2605286,77,41.251034
7.7305284,77,38.50654
8.230529,76,34.154495
7.3905287,82,23.773632
6.9205284,85,10.086427
5.9205284,95,9.931042
5.8605285,95,15.629971
6.0305285,89,21.915691
5.8605285,86,27.362368
5.7805285,85,29.01743
5.5905285,88,28.732422
6.3805285,85,26.826641
6.6305285,86,23.424908
8.900529,80,21.068459
11.770529,69,24.48
11.630529,73,15.1884165
9.0505295,80,26.33911
7.6605287,73,24.850431
7.0605288,73,33.161064
6.4805284,71,39.860954
6.7505283,69,37.801712
6.6605287,70,35.58177
6.9705286,71,35.785156
6.9305286,70,36.409866
6.7005286,70,33.342297
6.5205283,69,33.772907
6.4205284,68,33.549606
5.6305285,72,38.423992
2.0005286,75,39.640884
0.9405287,78,43.274933
0.7105287,77,36.23861
1.2005286,77,32.048088
1.1105287,83,31.367552
1.0205287,82,23.510508
1.5905286,79,21.829777
2.8905284,72,21.479666
4.3205285,62,21.829777
5.2505283,59,23.828083
5.7705283,63,21.188072
5.4405284,65,21.398056
4.9405284,66,18.0036
4.3705287,65,13.797912
3.2305286,72,9.746631
2.0805285,78,9.085988
0.9605287,82,9.449572
0.7005287,80,9.726664
0.8805287,78,10.233123
0.8805287,80,9.931042
1.0005287,80,9.673221
0.7705287,79,9.422101
1.3505287,75,9.504272
0.20052865,78,9.422101
-0.08947134,77,9.085988
0.44052866,72,8.0899935
0.5105286,71,8.557102
0.47052866,71,9.3669195
0.44052866,72,9.72
0.6405287,71,12.57426
1.6205287,66,15.459054
3.4305286,60,19.513195
4.6805286,54,25.41763
5.3505287,46,28.00837
5.1205287,49,25.006397
5.7505283,43,22.42427
6.2305284,46,22.104116
5.4705286,48,37.441727
4.5505285,54,41.775517
3.7405286,66,42.406715
4.1005287,66,37.290855
4.1405287,68,34.653625
4.9505286,67,32.682762
6.1005287,66,40.482
6.0205283,68,52.1851
6.5805287,67,55.09882
7.8105288,71,50.816135
8.030529,74,48.16606
7.0705285,76,40.42593
6.6505284,75,41.587402
6.2405286,77,44.92073
5.7705283,79,38.059677
5.7105284,80,35.397354
5.2005286,80,32.809414
5.1605287,80,27.117346
6.1505284,80,23.224882
6.7505283,69,32.654995
6.7705283,69,32.559605
7.2105284,65,32.26572
7.3605285,64,32.449963
7.4605284,65,31.293089
7.2705283,65,30.121912
6.8005285,69,27.908709
7.2805285,69,27.459293
6.9705286,75,22.768396
7.2705283,73,31.487139
7.5605288,73,30.811037
6.2205286,80,35.64182
5.9805284,78,35.069984
5.9505286,78,41.31696
5.8105288,84,29.44307
4.4805284,85,30.413074
4.020529,81,35.28
3.2805285,81,26.987997
2.8305285,80,16.279802
2.4405286,81,16.676977
3.2505286,72,23.441502
3.6205285,70,28.58545
3.6705287,70,27.959743
4.7405286,68,27.971327
5.8105288,66,27.70831
6.5005283,65,27.897097
6.290529,66,28.054604
6.4505286,64,25.630886
6.1705284,67,22.881956
5.4305286,70,20.833395
4.8805285,69,17.414474
4.1905284,69,16.870138
3.8305285,68,18.35647
4.2705283,66,17.84816
4.6505284,67,16.039202
4.3305287,71,13.684735
4.0805287,74,9.931042
4.3405285,74,11.27553
3.5305285,79,14.345898
3.0305285,82,12.641076
3.2605286,82,13.910169
2.7905285,87,16.215992
2.8705285,87,15.496736
3.1105285,88,16.055353
3.0205286,82,17.533146
1.9405286,79,18.837322
1.2705287,87,20.188908
2.6605287,73,18.218275
2.8205285,70,17.826363
3.0705285,76,14.081477
4.4305286,79,16.055355
4.4805284,79,16.299694
4.4305286,78,13.755579
4.4605284,73,15.629971
3.8505285,77,17.25373
3.0905285,85,15.542662
3.4505286,83,16.24394
3.3205285,84,15.683776
3.0705285,88,18.416384
2.6605287,86,23.263912
1.4005287,92,21.273533
1.3705287,90,20.380579
0.8305287,84,20.774214
-0.15947133,92,23.4
-0.17947134,93,23.042812
0.44052866,90,22.346113
0.31052867,89,23.0653
-0.009471342,93,20.598795
-0.17947134,94,17.81909
-0.019471344,91,15.5843
0.39052868,89,16.167967
1.1105287,85,14.205182
2.1805286,77,14.205182
2.8805285,71,16.09969
2.6605287,74,15.716793
3.1405284,68,15.827721
3.2705286,66,17.208603
2.7205286,68,14.241629
1.6305287,75,12.015589
0.91052866,80,11.165805
0.42052865,83,10.829959
0.23052865,85,10.144082
0.41052866,85,9
0.030528657,86,8.669949
-0.15947133,84,8.0899935
-0.18947133,84,6.638072
-0.27947134,85,4.6938257
-0.18947133,83,8.654987
0.6905287,69,12.88981
1.5105287,63,15.379206
1.8705287,59,29.644857
-0.059471346,96,21.485697
-0.15947133,90,41.236897
0.41052866,81,41.1425
1.4805287,77,35.815926
3.4705286,93,26.341572
3.5205286,91,48.366104
3.1305285,85,52.918777
3.2405286,84,37.290855
3.5905285,81,32.32992
3.7205286,80,25.984917
3.6405284,83,20.633371
2.8505285,92,16.215992
2.7105286,91,16.65754
2.6705287,91,15.03835
2.6605287,91,12.9249525
2.4305286,93,10.239453
2.2205286,94,7.208994
2.2605286,93,5.2416787
2.3405285,94,2.5959969
2.3805285,95,2.1897945
2.3505285,96,4.1046314
2.2205286,96,5.3517847
2.0505285,96,6.638072
1.7905287,94,7.289445
1.3605287,94,5.634891
0.9605287,94,5.1544156
0.47052866,95,7.5942073
0.40052867,93,4.68
0.99052864,89,5.1544156
1.7105286,84,5.6920996
3.0305285,76,4.3498964
4.1205287,73,10.853866
4.2505283,71,12.496719
3.9905286,74,13.556282
3.5805285,77,11.440978
3.1605287,81,9.531505
2.9205287,83,6.830519
2.8305285,83,4.6938257
2.6805286,83,4.3349743
2.5405285,84,4.1046314
2.5005286,85,5.1165614
2.4105287,86,5.1919937
2.4605286,88,4.452954
2.5905285,87,5.0528407
2.6305285,86,5.937272
2.6805286,85,7.5170207
2.5705285,87,9.178235
